latitude,longitude
52.00294,5.704682
52.00293,5.707068
52.00293,5.709455
52.00292,5.711841
52.00291,5.714226
52.00291,5.716612
52.0029,5.718998
52.00289,5.721384
52.00289,5.72377
52.00288,5.726156
52.00287,5.728542
52.00286,5.730928
52.00286,5.733314
52.00285,5.7357
52.00285,5.738086
52.00284,5.740472
52.00467,5.590162
52.00466,5.592548
52.00466,5.594934
52.00465,5.597321
52.00465,5.599707
52.00464,5.602093
52.00464,5.604479
52.00463,5.606865
52.00463,5.609251
52.00463,5.611637
52.00462,5.614023
52.00462,5.616409
52.00461,5.618795
52.00461,5.621181
52.0046,5.623567
52.0046,5.625953
52.00459,5.628339
52.00459,5.630725
52.00459,5.633111
52.00458,5.635498
52.00457,5.637884
52.00457,5.64027
52.00456,5.642656
52.00456,5.645042
52.00455,5.647428
52.00455,5.649814
52.00454,5.6522
52.00454,5.654586
52.00453,5.656972
52.00452,5.659358
52.00452,5.661744
52.00451,5.66413
52.00451,5.666516
52.0045,5.668902
52.0045,5.671288
52.00449,5.673675
52.00449,5.676061
52.00448,5.678447
52.00447,5.680832
52.00447,5.683218
52.00446,5.685605
52.00446,5.687991
52.00445,5.690377
52.00444,5.692763
52.00444,5.695149
52.00443,5.697535
52.00443,5.699921
52.00442,5.702307
52.00441,5.704693
52.00441,5.707079
52.0044,5.709465
52.00439,5.711851
52.00439,5.714237
52.00438,5.716623
52.00437,5.719009
52.00436,5.721395
52.00436,5.723781
52.00435,5.726167
52.00434,5.728553
52.00434,5.730939
52.00433,5.733325
52.00433,5.735712
52.00432,5.738098
52.00431,5.740483
52.00614,5.590169
52.00613,5.592555
52.00613,5.594941
52.00613,5.597327
52.00612,5.599714
52.00611,5.6021
52.00611,5.604486
52.00611,5.606872
52.0061,5.609258
52.0061,5.611644
52.0061,5.61403
52.00609,5.616416
52.00608,5.618803
52.00608,5.621189
52.00608,5.623575
52.00607,5.625961
52.00607,5.628347
52.00606,5.630733
52.00606,5.63312
52.00605,5.635506
52.00605,5.637892
52.00604,5.640278
52.00603,5.642664
52.00603,5.64505
52.00602,5.647437
52.00602,5.649823
52.00602,5.652209
52.00601,5.654595
52.006,5.656981
52.006,5.659367
52.00599,5.661753
52.00599,5.664139
52.00598,5.666525
52.00598,5.668911
52.00597,5.671298
52.00596,5.673684
52.00596,5.67607
52.00595,5.678456
52.00595,5.680842
52.00594,5.683228
52.00594,5.685615
52.00593,5.688001
52.00592,5.690387
52.00592,5.692773
52.00591,5.695159
52.00591,5.697545
52.0059,5.699931
52.00589,5.702317
52.00589,5.704703
52.00588,5.707089
52.00587,5.709476
52.00586,5.711862
52.00586,5.714248
52.00585,5.716634
52.00584,5.71902
52.00584,5.721406
52.00583,5.723793
52.00583,5.726179
52.00582,5.728565
52.00581,5.730951
52.0058,5.733337
52.0058,5.735723
52.00579,5.738109
52.00578,5.740495
52.00761,5.590176
52.00761,5.592562
52.0076,5.594948
52.0076,5.597334
52.0076,5.59972
52.00759,5.602107
52.00758,5.604493
52.00758,5.606879
52.00758,5.609265
52.00757,5.611652
52.00757,5.614038
52.00756,5.616424
52.00756,5.61881
52.00755,5.621197
52.00755,5.623583
52.00754,5.625969
52.00754,5.628355
52.00753,5.630742
52.00753,5.633128
52.00752,5.635514
52.00752,5.6379
52.00751,5.640286
52.00751,5.642673
52.0075,5.645059
52.0075,5.647445
52.00749,5.649831
52.00749,5.652217
52.00748,5.654603
52.00748,5.65699
52.00747,5.659376
52.00747,5.661762
52.00746,5.664148
52.00745,5.666534
52.00745,5.668921
52.00744,5.671307
52.00744,5.673693
52.00743,5.676079
52.00742,5.678466
52.00742,5.680852
52.00741,5.683238
52.00741,5.685624
52.0074,5.688011
52.0074,5.690397
52.00739,5.692783
52.00738,5.695169
52.00738,5.697555
52.00737,5.699942
52.00736,5.702328
52.00736,5.704714
52.00735,5.7071
52.00734,5.709486
52.00734,5.711873
52.00733,5.714259
52.00732,5.716645
52.00732,5.719031
52.00731,5.721417
52.00731,5.723804
52.0073,5.72619
52.00729,5.728576
52.00728,5.730962
52.00727,5.733348
52.00727,5.735734
52.00726,5.738121
52.00726,5.740507
52.00908,5.590182
52.00908,5.592569
52.00908,5.594955
52.00907,5.597341
52.00907,5.599728
52.00906,5.602114
52.00906,5.6045
52.00905,5.606886
52.00905,5.609273
52.00904,5.611659
52.00904,5.614046
52.00903,5.616432
52.00903,5.618818
52.00903,5.621204
52.00902,5.62359
52.00901,5.625977
52.00901,5.628363
52.00901,5.63075
52.009,5.633136
52.009,5.635522
52.00899,5.637908
52.00899,5.640295
52.00898,5.642681
52.00898,5.645067
52.00897,5.647453
52.00896,5.64984
52.00896,5.652226
52.00895,5.654613
52.00895,5.656999
52.00894,5.659385
52.00894,5.661771
52.00893,5.664157
52.00893,5.666544
52.00892,5.66893
52.00891,5.671317
52.00891,5.673703
52.0089,5.676089
52.0089,5.678475
52.00889,5.680861
52.00888,5.683248
52.00888,5.685634
52.00887,5.68802
52.00887,5.690407
52.00886,5.692793
52.00885,5.695179
52.00885,5.697566
52.00884,5.699952
52.00883,5.702338
52.00883,5.704724
52.00882,5.70711
52.00882,5.709497
52.00881,5.711883
52.0088,5.71427
52.0088,5.716656
52.00879,5.719042
52.00879,5.721428
52.00878,5.723814
52.00877,5.726201
52.00876,5.728587
52.00875,5.730973
52.00875,5.733359
52.00874,5.735746
52.00874,5.738132
52.00873,5.740519
52.01056,5.590189
52.01055,5.592576
52.01055,5.594962
52.01054,5.597348
52.01054,5.599735
52.01054,5.602121
52.01053,5.604507
52.01052,5.606894
52.01052,5.60928
52.01052,5.611667
52.01051,5.614053
52.01051,5.616439
52.0105,5.618825
52.0105,5.621212
52.01049,5.623599
52.01049,5.625985
52.01048,5.628371
52.01048,5.630757
52.01048,5.633144
52.01047,5.63553
52.01046,5.637917
52.01046,5.640303
52.01045,5.642689
52.01045,5.645076
52.01044,5.647462
52.01044,5.649848
52.01043,5.652235
52.01043,5.654621
52.01042,5.657008
52.01042,5.659394
52.01041,5.66178
52.01041,5.664166
52.0104,5.666553
52.0104,5.66894
52.01039,5.671326
52.01038,5.673712
52.01038,5.676098
52.01037,5.678485
52.01036,5.680871
52.01036,5.683258
52.01035,5.685644
52.01035,5.68803
52.01034,5.690417
52.01033,5.692803
52.01033,5.695189
52.01032,5.697576
52.01031,5.699962
52.01031,5.702348
52.0103,5.704735
52.0103,5.707121
52.01029,5.709507
52.01028,5.711894
52.01028,5.71428
52.01027,5.716667
52.01026,5.719053
52.01026,5.721439
52.01025,5.723825
52.01024,5.726212
52.01023,5.728598
52.01023,5.730985
52.01022,5.733371
52.01022,5.735757
52.01021,5.738143
52.0102,5.74053
52.01203,5.590196
52.01202,5.592582
52.01202,5.594969
52.01202,5.597355
52.01201,5.599741
52.01201,5.602128
52.012,5.604515
52.012,5.606901
52.01199,5.609287
52.01199,5.611674
52.01199,5.61406
52.01198,5.616447
52.01197,5.618833
52.01197,5.62122
52.01197,5.623606
52.01196,5.625993
52.01196,5.628379
52.01195,5.630765
52.01195,5.633152
52.01194,5.635539
52.01194,5.637925
52.01193,5.640311
52.01192,5.642698
52.01192,5.645084
52.01192,5.64747
52.01191,5.649857
52.01191,5.652244
52.0119,5.65463
52.01189,5.657016
52.01189,5.659403
52.01188,5.661789
52.01188,5.664176
52.01187,5.666562
52.01187,5.668949
52.01186,5.671335
52.01186,5.673721
52.01185,5.676108
52.01184,5.678494
52.01184,5.680881
52.01183,5.683267
52.01183,5.685654
52.01182,5.68804
52.01181,5.690427
52.01181,5.692813
52.0118,5.695199
52.0118,5.697586
52.01179,5.699972
52.01178,5.702359
52.01178,5.704745
52.01177,5.707132
52.01176,5.709518
52.01176,5.711905
52.01175,5.714291
52.01174,5.716677
52.01173,5.719064
52.01173,5.72145
52.01172,5.723836
52.01171,5.726223
52.01171,5.72861
52.0117,5.730996
52.0117,5.733382
52.01169,5.735769
52.01168,5.738155
52.01167,5.740541
52.0135,5.590202
52.0135,5.592589
52.01349,5.594975
52.01349,5.597362
52.01348,5.599749
52.01348,5.602135
52.01348,5.604522
52.01347,5.606908
52.01347,5.609295
52.01346,5.611681
52.01346,5.614068
52.01345,5.616454
52.01345,5.618841
52.01344,5.621227
52.01344,5.623614
52.01344,5.626
52.01343,5.628387
52.01342,5.630774
52.01342,5.63316
52.01341,5.635547
52.01341,5.637933
52.0134,5.64032
52.0134,5.642706
52.01339,5.645092
52.01339,5.647479
52.01338,5.649866
52.01338,5.652252
52.01337,5.654639
52.01337,5.657025
52.01336,5.659412
52.01336,5.661798
52.01335,5.664185
52.01334,5.666572
52.01334,5.668958
52.01333,5.671344
52.01333,5.673731
52.01332,5.676117
52.01332,5.678504
52.01331,5.680891
52.0133,5.683277
52.0133,5.685664
52.01329,5.68805
52.01329,5.690436
52.01328,5.692823
52.01327,5.69521
52.01327,5.697596
52.01326,5.699983
52.01325,5.702369
52.01325,5.704756
52.01324,5.707142
52.01323,5.709528
52.01323,5.711915
52.01322,5.714302
52.01321,5.716688
52.01321,5.719075
52.0132,5.721461
52.0132,5.723848
52.01319,5.726234
52.01318,5.728621
52.01317,5.731007
52.01317,5.733394
52.01316,5.73578
52.01315,5.738167
52.01315,5.740553
52.01497,5.590209
52.01497,5.592596
52.01497,5.594982
52.01496,5.597369
52.01496,5.599756
52.01495,5.602142
52.01495,5.604529
52.01494,5.606915
52.01494,5.609302
52.01493,5.611689
52.01493,5.614075
52.01493,5.616462
52.01492,5.618848
52.01492,5.621235
52.01491,5.623621
52.01491,5.626009
52.0149,5.628395
52.0149,5.630782
52.01489,5.633168
52.01488,5.635555
52.01488,5.637941
52.01488,5.640328
52.01487,5.642715
52.01487,5.645101
52.01486,5.647488
52.01485,5.649874
52.01485,5.652261
52.01484,5.654647
52.01484,5.657034
52.01484,5.659421
52.01483,5.661808
52.01482,5.664194
52.01482,5.666581
52.01481,5.668967
52.0148,5.671354
52.0148,5.67374
52.01479,5.676127
52.01479,5.678514
52.01478,5.6809
52.01477,5.683287
52.01477,5.685673
52.01476,5.68806
52.01476,5.690446
52.01475,5.692833
52.01474,5.69522
52.01474,5.697606
52.01473,5.699993
52.01472,5.70238
52.01472,5.704766
52.01471,5.707153
52.01471,5.709539
52.0147,5.711926
52.01469,5.714313
52.01469,5.716699
52.01468,5.719086
52.01468,5.721472
52.01467,5.723859
52.01466,5.726245
52.01465,5.728632
52.01464,5.731019
52.01464,5.733405
52.01463,5.735792
52.01463,5.738178
52.01462,5.740565
52.01645,5.590216
52.01644,5.592602
52.01644,5.594989
52.01643,5.597376
52.01643,5.599762
52.01643,5.602149
52.01642,5.604536
52.01641,5.606923
52.01641,5.609309
52.01641,5.611696
52.0164,5.614083
52.0164,5.616469
52.01639,5.618856
52.01639,5.621243
52.01638,5.62363
52.01638,5.626016
52.01637,5.628403
52.01637,5.63079
52.01637,5.633176
52.01636,5.635563
52.01635,5.637949
52.01635,5.640336
52.01634,5.642723
52.01634,5.64511
52.01633,5.647496
52.01633,5.649883
52.01632,5.65227
52.01632,5.654656
52.01631,5.657043
52.01631,5.65943
52.0163,5.661817
52.0163,5.664203
52.01629,5.66659
52.01628,5.668976
52.01628,5.671363
52.01627,5.67375
52.01627,5.676136
52.01626,5.678523
52.01625,5.68091
52.01625,5.683297
52.01624,5.685683
52.01624,5.68807
52.01623,5.690456
52.01622,5.692843
52.01622,5.69523
52.01621,5.697617
52.0162,5.700003
52.0162,5.70239
52.01619,5.704777
52.01619,5.707163
52.01618,5.70955
52.01617,5.711936
52.01617,5.714323
52.01616,5.71671
52.01615,5.719097
52.01615,5.721483
52.01614,5.72387
52.01613,5.726256
52.01612,5.728643
52.01612,5.73103
52.01611,5.733417
52.01611,5.735803
52.0161,5.73819
52.01609,5.740576
52.01792,5.590222
52.01791,5.592609
52.01791,5.594996
52.01791,5.597383
52.0179,5.59977
52.0179,5.602156
52.01789,5.604543
52.01789,5.60693
52.01788,5.609317
52.01788,5.611703
52.01788,5.61409
52.01787,5.616477
52.01786,5.618864
52.01786,5.621251
52.01786,5.623637
52.01785,5.626024
52.01785,5.628411
52.01784,5.630797
52.01784,5.633184
52.01783,5.635571
52.01783,5.637958
52.01782,5.640345
52.01782,5.642731
52.01781,5.645118
52.01781,5.647505
52.0178,5.649892
52.0178,5.652278
52.01779,5.654665
52.01778,5.657052
52.01778,5.659439
52.01777,5.661826
52.01777,5.664212
52.01776,5.666599
52.01776,5.668986
52.01775,5.671372
52.01775,5.673759
52.01774,5.676146
52.01773,5.678533
52.01773,5.68092
52.01772,5.683306
52.01772,5.685693
52.01771,5.68808
52.0177,5.690466
52.0177,5.692853
52.01769,5.69524
52.01768,5.697627
52.01768,5.700014
52.01767,5.7024
52.01767,5.704787
52.01766,5.707174
52.01765,5.70956
52.01765,5.711947
52.01764,5.714334
52.01763,5.716721
52.01763,5.719108
52.01762,5.721494
52.01761,5.723881
52.0176,5.726268
52.0176,5.728654
52.01759,5.731041
52.01759,5.733428
52.01758,5.735815
52.01757,5.738201
52.01756,5.740588
52.01939,5.590229
52.01939,5.592616
52.01938,5.595003
52.01938,5.59739
52.01937,5.599777
52.01937,5.602163
52.01937,5.60455
52.01936,5.606937
52.01936,5.609324
52.01935,5.611711
52.01935,5.614098
52.01934,5.616485
52.01934,5.618871
52.01933,5.621258
52.01933,5.623645
52.01933,5.626032
52.01932,5.628419
52.01931,5.630805
52.01931,5.633193
52.01931,5.635579
52.0193,5.637966
52.01929,5.640353
52.01929,5.64274
52.01928,5.645127
52.01928,5.647513
52.01927,5.6499
52.01927,5.652287
52.01926,5.654674
52.01926,5.657061
52.01925,5.659448
52.01925,5.661834
52.01924,5.664221
52.01923,5.666608
52.01923,5.668995
52.01922,5.671382
52.01922,5.673769
52.01921,5.676156
52.01921,5.678542
52.0192,5.680929
52.0192,5.683316
52.01919,5.685703
52.01918,5.68809
52.01918,5.690476
52.01917,5.692863
52.01917,5.69525
52.01916,5.697637
52.01915,5.700024
52.01915,5.702411
52.01914,5.704797
52.01913,5.707184
52.01913,5.709571
52.01912,5.711958
52.01911,5.714345
52.0191,5.716732
52.0191,5.719118
52.01909,5.721505
52.01908,5.723892
52.01908,5.726279
52.01907,5.728666
52.01907,5.731052
52.01906,5.733439
52.01905,5.735826
52.01904,5.738213
52.01904,5.7406
52.02086,5.590236
52.02086,5.592623
52.02085,5.59501
52.02085,5.597396
52.02085,5.599783
52.02084,5.60217
52.02084,5.604558
52.02084,5.606944
52.02083,5.609331
52.02082,5.611718
52.02082,5.614105
52.02082,5.616492
52.02081,5.618879
52.02081,5.621266
52.0208,5.623653
52.0208,5.62604
52.02079,5.628427
52.02079,5.630814
52.02078,5.633201
52.02078,5.635587
52.02077,5.637974
52.02077,5.640361
52.02076,5.642748
52.02076,5.645135
52.02075,5.647522
52.02074,5.649909
52.02074,5.652296
52.02074,5.654683
52.02073,5.65707
52.02073,5.659457
52.02072,5.661843
52.02071,5.66423
52.02071,5.666617
52.0207,5.669004
52.02069,5.671391
52.02069,5.673778
52.02068,5.676165
52.02068,5.678552
52.02067,5.680939
52.02067,5.683326
52.02066,5.685713
52.02065,5.688099
52.02065,5.690486
52.02064,5.692873
52.02064,5.69526
52.02063,5.697647
52.02062,5.700034
52.02062,5.702421
52.02061,5.704808
52.0206,5.707195
52.0206,5.709582
52.02059,5.711968
52.02058,5.714355
52.02058,5.716743
52.02057,5.719129
52.02057,5.721516
52.02056,5.723903
52.02055,5.72629
52.02054,5.728677
52.02054,5.731064
52.02053,5.73345
52.02052,5.735837
52.02052,5.738225
52.02051,5.740611
52.02234,5.590242
52.02233,5.592629
52.02233,5.595016
52.02232,5.597404
52.02232,5.599791
52.02232,5.602178
52.02231,5.604565
52.02231,5.606952
52.0223,5.609339
52.0223,5.611725
52.02229,5.614112
52.02229,5.616499
52.02229,5.618886
52.02228,5.621274
52.02227,5.623661
52.02227,5.626048
52.02227,5.628435
52.02226,5.630822
52.02225,5.633209
52.02225,5.635596
52.02224,5.637982
52.02224,5.640369
52.02224,5.642756
52.02223,5.645144
52.02222,5.647531
52.02222,5.649918
52.02221,5.652305
52.02221,5.654692
52.0222,5.657079
52.0222,5.659465
52.02219,5.661852
52.02219,5.664239
52.02218,5.666626
52.02217,5.669014
52.02217,5.671401
52.02216,5.673788
52.02216,5.676175
52.02215,5.678562
52.02214,5.680948
52.02214,5.683335
52.02213,5.685722
52.02213,5.688109
52.02212,5.690496
52.02211,5.692883
52.02211,5.695271
52.0221,5.697658
52.02209,5.700044
52.02209,5.702431
52.02208,5.704818
52.02208,5.707205
52.02207,5.709592
52.02206,5.711979
52.02206,5.714366
52.02205,5.716753
52.02205,5.71914
52.02204,5.721527
52.02203,5.723914
52.02202,5.726301
52.02201,5.728688
52.02201,5.731075
52.022,5.733462
52.022,5.735849
52.02199,5.738236
52.02198,5.740623
52.02381,5.590249
52.0238,5.592636
52.0238,5.595023
52.0238,5.59741
52.02379,5.599798
52.02379,5.602185
52.02378,5.604572
52.02378,5.606959
52.02377,5.609346
52.02377,5.611733
52.02377,5.61412
52.02376,5.616507
52.02376,5.618894
52.02375,5.621281
52.02375,5.623668
52.02374,5.626055
52.02374,5.628442
52.02373,5.63083
52.02373,5.633217
52.02372,5.635604
52.02372,5.637991
52.02371,5.640378
52.02371,5.642765
52.0237,5.645152
52.0237,5.647539
52.02369,5.649926
52.02369,5.652313
52.02368,5.6547
52.02367,5.657087
52.02367,5.659474
52.02366,5.661861
52.02366,5.664248
52.02365,5.666636
52.02365,5.669023
52.02364,5.67141
52.02364,5.673797
52.02363,5.676184
52.02362,5.678571
52.02362,5.680958
52.02361,5.683345
52.02361,5.685732
52.0236,5.688119
52.02359,5.690506
52.02359,5.692894
52.02358,5.695281
52.02357,5.697668
52.02357,5.700055
52.02356,5.702442
52.02356,5.704829
52.02355,5.707216
52.02354,5.709603
52.02354,5.71199
52.02353,5.714377
52.02352,5.716764
52.02352,5.719151
52.02351,5.721538
52.0235,5.723925
52.02349,5.726312
52.02349,5.728699
52.02348,5.731086
52.02348,5.733473
52.02347,5.73586
52.02346,5.738247
52.02345,5.740634
52.02528,5.590256
52.02528,5.592643
52.02527,5.59503
52.02527,5.597417
52.02526,5.599804
52.02526,5.602191
52.02526,5.604579
52.02525,5.606966
52.02525,5.609353
52.02524,5.61174
52.02524,5.614128
52.02523,5.616515
52.02523,5.618902
52.02522,5.621289
52.02522,5.623676
52.02522,5.626063
52.02521,5.62845
52.0252,5.630837
52.0252,5.633225
52.0252,5.635612
52.02519,5.637999
52.02518,5.640386
52.02518,5.642773
52.02517,5.645161
52.02517,5.647548
52.02517,5.649935
52.02516,5.652322
52.02515,5.654709
52.02515,5.657096
52.02514,5.659483
52.02514,5.66187
52.02513,5.664258
52.02512,5.666645
52.02512,5.669032
52.02511,5.671419
52.02511,5.673806
52.0251,5.676194
52.0251,5.678581
52.02509,5.680968
52.02509,5.683355
52.02508,5.685742
52.02507,5.688129
52.02507,5.690516
52.02506,5.692904
52.02505,5.695291
52.02505,5.697678
52.02504,5.700065
52.02504,5.702452
52.02503,5.704839
52.02502,5.707226
52.02502,5.709613
52.02501,5.712
52.025,5.714388
52.02499,5.716775
52.02499,5.719162
52.02498,5.721549
52.02497,5.723936
52.02497,5.726324
52.02496,5.728711
52.02496,5.731098
52.02495,5.733485
52.02494,5.735872
52.02493,5.738259
52.02493,5.740646
52.02676,5.590262
52.02675,5.59265
52.02674,5.595037
52.02674,5.597424
52.02674,5.599812
52.02673,5.602199
52.02673,5.604586
52.02673,5.606973
52.02672,5.60936
52.02671,5.611748
52.02671,5.614135
52.02671,5.616522
52.0267,5.618909
52.0267,5.621297
52.02669,5.623684
52.02669,5.626071
52.02668,5.628458
52.02668,5.630846
52.02667,5.633233
52.02667,5.63562
52.02666,5.638007
52.02666,5.640395
52.02665,5.642782
52.02665,5.645169
52.02664,5.647556
52.02664,5.649943
52.02663,5.652331
52.02663,5.654718
52.02662,5.657105
52.02662,5.659492
52.02661,5.66188
52.0266,5.664267
52.0266,5.666654
52.02659,5.669041
52.02658,5.671429
52.02658,5.673816
52.02657,5.676203
52.02657,5.67859
52.02656,5.680977
52.02656,5.683365
52.02655,5.685752
52.02655,5.688139
52.02654,5.690526
52.02653,5.692914
52.02653,5.695301
52.02652,5.697688
52.02651,5.700075
52.02651,5.702462
52.0265,5.70485
52.02649,5.707237
52.02649,5.709624
52.02648,5.712011
52.02647,5.714398
52.02647,5.716786
52.02646,5.719173
52.02645,5.72156
52.02645,5.723948
52.02644,5.726335
52.02644,5.728722
52.02643,5.731109
52.02642,5.733496
52.02641,5.735883
52.02641,5.738271
52.0264,5.740658
52.02823,5.590269
52.02822,5.592657
52.02822,5.595044
52.02821,5.597431
52.02821,5.599819
52.02821,5.602206
52.0282,5.604593
52.0282,5.60698
52.02819,5.609368
52.02819,5.611755
52.02818,5.614142
52.02818,5.61653
52.02818,5.618917
52.02817,5.621305
52.02816,5.623692
52.02816,5.626079
52.02816,5.628466
52.02815,5.630854
52.02814,5.633241
52.02814,5.635628
52.02813,5.638016
52.02813,5.640403
52.02813,5.64279
52.02812,5.645177
52.02811,5.647565
52.02811,5.649952
52.0281,5.652339
52.0281,5.654727
52.02809,5.657114
52.02809,5.659502
52.02808,5.661889
52.02808,5.664276
52.02807,5.666663
52.02806,5.669051
52.02806,5.671438
52.02805,5.673825
52.02805,5.676212
52.02804,5.6786
52.02803,5.680987
52.02803,5.683374
52.02802,5.685762
52.02802,5.688149
52.02801,5.690536
52.028,5.692924
52.028,5.695311
52.02799,5.697698
52.02798,5.700086
52.02798,5.702473
52.02797,5.70486
52.02797,5.707247
52.02796,5.709635
52.02795,5.712022
52.02795,5.714409
52.02794,5.716796
52.02794,5.719184
52.02793,5.721571
52.02792,5.723958
52.02791,5.726346
52.02791,5.728733
52.0279,5.73112
52.02789,5.733508
52.02789,5.735895
52.02788,5.738282
52.02787,5.740669
52.0297,5.590276
52.0297,5.592663
52.02969,5.595051
52.02969,5.597438
52.02968,5.599825
52.02968,5.602213
52.02967,5.6046
52.02967,5.606987
52.02967,5.609375
52.02966,5.611763
52.02966,5.61415
52.02965,5.616537
52.02965,5.618925
52.02964,5.621312
52.02964,5.6237
52.02963,5.626087
52.02963,5.628474
52.02962,5.630862
52.02962,5.633249
52.02961,5.635636
52.02961,5.638024
52.0296,5.640411
52.0296,5.642798
52.02959,5.645186
52.02959,5.647573
52.02958,5.649961
52.02958,5.652348
52.02957,5.654736
52.02956,5.657123
52.02956,5.65951
52.02955,5.661898
52.02955,5.664285
52.02954,5.666673
52.02954,5.66906
52.02953,5.671447
52.02953,5.673835
52.02952,5.676222
52.02951,5.678609
52.02951,5.680997
52.0295,5.683384
52.0295,5.685771
52.02949,5.688159
52.02948,5.690547
52.02948,5.692934
52.02947,5.695321
52.02946,5.697709
52.02946,5.700096
52.02945,5.702483
52.02945,5.704871
52.02944,5.707258
52.02943,5.709645
52.02943,5.712033
52.02942,5.71442
52.02942,5.716807
52.02941,5.719195
52.0294,5.721582
52.02939,5.723969
52.02938,5.726357
52.02938,5.728744
52.02937,5.731132
52.02937,5.733519
52.02936,5.735906
52.02935,5.738294
52.02934,5.740681
52.03117,5.590282
52.03117,5.59267
52.03116,5.595057
52.03116,5.597445
52.03115,5.599833
52.03115,5.60222
52.03115,5.604608
52.03114,5.606995
52.03114,5.609382
52.03113,5.61177
52.03113,5.614157
52.03112,5.616545
52.03112,5.618932
52.03112,5.62132
52.03111,5.623707
52.03111,5.626095
52.0311,5.628482
52.03109,5.63087
52.03109,5.633257
52.03109,5.635644
52.03108,5.638032
52.03107,5.640419
52.03107,5.642807
52.03106,5.645195
52.03106,5.647582
52.03106,5.64997
52.03105,5.652357
52.03104,5.654744
52.03104,5.657132
52.03103,5.659519
52.03103,5.661907
52.03102,5.664294
52.03102,5.666682
52.03101,5.669069
52.03101,5.671457
52.031,5.673844
52.03099,5.676231
52.03099,5.678619
52.03098,5.681006
52.03098,5.683394
52.03097,5.685781
52.03096,5.688169
52.03096,5.690556
52.03095,5.692944
52.03094,5.695331
52.03094,5.697719
52.03093,5.700106
52.03093,5.702494
52.03092,5.704881
52.03091,5.707268
52.03091,5.709656
52.0309,5.712043
52.03089,5.714431
52.03089,5.716818
52.03088,5.719206
52.03087,5.721593
52.03086,5.72398
52.03086,5.726368
52.03085,5.728755
52.03085,5.731143
52.03084,5.733531
52.03083,5.735918
52.03082,5.738305
52.03082,5.740693
52.03265,5.590289
52.03264,5.592677
52.03263,5.595064
52.03263,5.597452
52.03263,5.59984
52.03262,5.602227
52.03262,5.604615
52.03262,5.607002
52.03261,5.60939
52.0326,5.611777
52.0326,5.614165
52.0326,5.616552
52.03259,5.61894
52.03259,5.621327
52.03258,5.623715
52.03258,5.626102
52.03257,5.62849
52.03257,5.630877
52.03256,5.633265
52.03256,5.635653
52.03255,5.638041
52.03255,5.640428
52.03254,5.642816
52.03254,5.645203
52.03253,5.647591
52.03253,5.649978
52.03252,5.652366
52.03252,5.654753
52.03251,5.657141
52.03251,5.659528
52.0325,5.661916
52.03249,5.664303
52.03249,5.666691
52.03248,5.669078
52.03248,5.671466
52.03247,5.673853
52.03247,5.676241
52.03246,5.678628
52.03245,5.681016
52.03245,5.683403
52.03244,5.685791
52.03244,5.688179
52.03243,5.690566
52.03242,5.692954
52.03242,5.695341
52.03241,5.697729
52.03241,5.700116
52.0324,5.702504
52.03239,5.704891
52.03238,5.707279
52.03238,5.709667
52.03237,5.712054
52.03236,5.714442
52.03236,5.716829
52.03235,5.719217
52.03234,5.721604
52.03234,5.723992
52.03233,5.726379
52.03233,5.728767
52.03232,5.731154
52.03231,5.733542
52.0323,5.735929
52.0323,5.738317
52.03229,5.740704
